Time (BTJD),Normalised flux,batman model,GP model
2685.59514478443,0.9981652,1.0,0.00011807810287578491
2685.596533685722,1.0040925,1.0,0.00011925230497200623
2685.597922587014,1.0015955,1.0,0.00012044992035309399
2685.5993114883067,1.0034204,1.0,0.00012167038679500308
2685.6007003895998,1.000735,1.0,0.0001229137854663609
2685.6020892908923,1.0016842,1.0,0.00012418094417032677
2685.6034781921853,0.9957716,1.0,0.00012547304776222568
2685.604867093478,0.99941486,1.0,0.0001267914028690864
2685.6062559947704,1.0016818,1.0,0.0001281365024712322
2685.607644896063,1.0003341,1.0,0.00012950856301574554
2685.6090337968903,0.99845773,1.0,0.00013090808075411076
2685.610422698183,0.9967258,1.0,0.0001323355882121291
2685.611811599476,0.9982451,1.0,0.00013379113130862486
2685.6132005007685,1.0030286,1.0,0.00013527391250311993
2685.614589402061,1.0027092,1.0,0.0001367827376081987
2685.6159783033536,1.0001516,1.0,0.00013831701158606435
2685.6173672046452,1.0009248,1.0,0.0001398767836515713
2685.618756105938,1.0009097,1.0,0.0001414622678737043
2685.620145007231,1.0002031,1.0,0.00014307386833634084
2685.6215339085234,0.9960677,1.0,0.0001447121788924477
2685.6229228098164,0.9986995,1.0,0.0001463776405272732
2685.624311711108,1.0001621,1.0,0.00014806982318238404
2685.6257006124,1.001395,1.0,0.00014978781077257253
2685.6270895132275,0.9999763,1.0,0.0001515306758270718
2685.62847841452,1.0022851,1.0,0.0001532977241509581
2685.6298673158126,0.9994786,1.0,0.00015508838523636825
2685.6312562171056,1.004005,1.0,0.00015690245801236458
2685.632645118398,1.0006236,1.0,0.00015873989439540992
2685.634034019691,1.0008372,1.0,0.00016060138143703107
2685.6354229209837,0.9989753,1.0,0.00016248791162554177
2685.6368118218097,0.9979724,1.0,0.00016440056749456033
2685.6382007231023,0.9985258,1.0,0.0001663401206237758
2685.639589624395,1.0001298,1.0,0.00016830676697554559
2685.6409785256874,1.0009885,1.0,0.00017030026667463893
2685.6423674269804,1.0008305,1.0,0.00017232032588099244
2685.643756328273,1.0010024,1.0,0.00017436683472982217
2685.645145229566,0.99756354,1.0,0.00017643988587168202
2685.646534130393,0.999578,1.0,0.0001785396303370934
2685.6479230316854,0.99886686,1.0,0.00018066571267549847
2685.649311932978,1.0015506,1.0,0.00018281745695003515
2685.650700834271,1.0030329,1.0,0.00018499395870441582
2685.6520897355635,0.996461,1.0,0.0001871946463012364
2685.653478636391,1.0015987,1.0,0.0001894193781819542
2685.6548675376835,0.9991159,1.0,0.00019166748072430018
2685.656256438976,0.99808717,1.0,0.000193938305946606
2685.6576453402686,0.9989292,1.0,0.00019623094783671746
2685.65903424156,0.9989855,1.0,0.0001985439577429915
2685.660423142387,0.9999914,1.0,0.00020087545956415376
2685.66181204368,1.0021458,1.0,0.00020322325181831857
2685.6632009449727,1.0028725,1.0,0.00020558510519430584
2685.6645898462657,1.001414,1.0,0.00020795926934358278
2685.6659787470926,0.99933755,1.0,0.00021034464507074802
2685.667367648385,0.9980331,1.0,0.0002127404339011818
2685.6687565496777,0.99946827,1.0,0.00021514558989443877
2685.6701454509694,1.0010463,1.0,0.00021755853394966884
2685.6715343517963,1.0024265,1.0,0.00021997744437429745
2685.6729232530893,0.99888504,1.0,0.00022240070440404658
2685.674312154382,1.0005708,1.0,0.00022482706838666822
2685.675701055675,0.9987797,1.0,0.0002272551197595174
2685.677089956501,1.001638,1.0,0.00022968333641881777
2685.678478857793,1.0001203,1.0,0.00023210996337064138
2685.679867759086,1.0030329,1.0,0.0002345334030224855
2685.681256659913,1.0006104,1.0,0.00023695220040464982
2685.6826455612054,0.99972737,1.0,0.0002393654203074469
2685.6840344624984,0.9992425,1.0,0.00024177226598509627
2685.685423363791,1.0003592,1.0,0.0002441717654688702
2685.6868122646183,1.0001884,1.0,0.0002465626846097635
2685.688201165911,1.0008284,1.0,0.0002489437147972229
2685.6895900672034,1.0008479,1.0,0.0002513135185668869
2685.6909789680303,1.0026016,1.0,0.0002536708478950711
2685.6923678693233,1.0006698,1.0,0.0002560146654206896
2685.693756770616,1.00232,1.0,0.00025834438742311505
2685.6951456714432,1.00118,1.0,0.0002606596729637367
2685.696534572736,1.0010573,1.0,0.00026296059721042653
2685.697923474028,0.9964391,1.0,0.0002652474978019903
2685.6993123748543,0.9996024,1.0,0.000267520670029997
2685.700701276147,1.0006001,1.0,0.0002697796108657169
2685.7020901774395,1.0034312,1.0,0.0002720234566808699
2685.703479078267,1.000914,1.0,0.0002742514733418133
2685.7048679795594,0.99866986,1.0,0.00027646353684107616
2685.7062568808524,0.9997432,1.0,0.0002786596636408234
2685.7076457816793,0.999553,1.0,0.0002808395011357767
2685.709034682972,1.0005785,1.0,0.00028300241977374796
2685.710423583799,1.002126,1.0,0.00028514757204689545
2685.7118124850917,0.9984,1.0,0.0002872741641075649
2685.713201386384,1.0006654,1.0,0.0002893816198772381
2685.7145902872103,1.001181,1.0,0.0002914690379771656
2685.715979188503,0.99943095,1.0,0.0002935354794109113
2685.71736808933,0.9999514,1.0,0.0002955800874382408
2685.718756990622,0.99863124,1.0,0.0002976017991638269
2685.720145891914,1.0005251,1.0,0.00029959929013156916
2685.7215347927413,1.002734,1.0,0.0003015708334148659
